,publisher_id,publisher_name,publication_date,book_id
7771,537,Random House,1999-05-04,8160
7772,537,Random House,2001-01-01,8180
7773,537,Random House,2001-08-15,8182
7774,537,Random House,1998-04-24,10740
7775,537,Random House,2005-09-15,8183
7776,537,Random House,2005-01-01,8184
7777,537,Random House,2005-10-01,8111
7778,537,Random House,2006-10-24,8185
7779,537,Random House,2005-02-01,8033
7780,537,Random House,2007-01-01,7960
7781,537,Random House,2005-12-06,4232
7782,537,Random House,2000-01-25,7575
7783,537,Random House,2005-12-15,7611
7784,537,Random House,1999-09-20,7622
7785,537,Random House,2004-05-11,10830
7786,537,Random House,2004-04-27,10767
7787,537,Random House,2000-11-07,10745
7788,537,Random House,2006-01-19,7642
7789,537,Random House,2007-12-18,7982
7790,537,Random House,1968-04-12,7648
7791,537,Random House,1979-07-20,7671
7792,537,Random House,2004-06-01,7684
7793,537,Random House,1981-02-12,7732
7794,537,Random House,1984-09-19,7771
7795,537,Random House,2007-02-01,7802
7796,537,Random House,1998-04-14,7853
7797,537,Random House,2001-09-06,7940
7798,537,Random House,2000-03-02,7951
7799,537,Random House,2002-11-01,7666
7800,537,Random House,2005-11-01,8951
7801,537,Random House,2002-07-01,8186
7802,537,Random House,2003-11-01,8216
7803,537,Random House,1992-11-17,10735
7804,537,Random House,1994-03-31,8643
7805,537,Random House,2013-04-01,8682
7806,537,Random House,2004-07-01,8713
7807,537,Random House,2005-10-01,8714
7808,537,Random House,2003-07-18,8715
7809,537,Random House,2004-05-24,8732
7810,537,Random House,2004-02-03,8743
7811,537,Random House,2003-03-01,8633
7812,537,Random House,2006-10-03,8794
7813,537,Random House,2002-10-24,8853
7814,537,Random House,1998-08-24,8855
7815,537,Random House,1984-02-12,8876
7816,537,Random House,2004-09-28,8878
7817,537,Random House,2003-09-23,8879
7818,537,Random House,2009-09-09,8880
7819,537,Random House,2003-01-28,8881
7820,537,Random House,2004-04-27,8882
7821,537,Random House,2003-06-11,8846
7822,537,Random House,2004-01-01,8187
7823,537,Random House,2003-02-25,8607
7824,537,Random House,2001-05-01,8591
7825,537,Random House,1999-09-17,8265
7826,537,Random House,2002-09-24,8369
7827,537,Random House,1999-05-01,8374
7828,537,Random House,2006-09-05,8386
7829,537,Random House,1997-10-07,8395
7830,537,Random House,2006-10-03,8398
7831,537,Random House,2004-06-01,8451
7832,537,Random House,2003-10-14,8466
7833,537,Random House,2001-09-06,8592
7834,537,Random House,2001-04-30,8490
7835,537,Random House,1989-10-28,8523
7836,537,Random House,1990-11-18,8527
7837,537,Random House,1985-12-01,8532
7838,537,Random House,1998-06-01,8534
7839,537,Random House,2002-05-01,8567
7840,537,Random House,1990-10-01,8571
7841,537,Random House,2005-07-26,8574
7842,537,Random House,2005-08-30,8582
7843,537,Random House,2000-05-02,8507
7844,537,Random House,1985-09-12,4219
7845,537,Random House,2003-06-01,4431
7846,537,Random House,1999-09-21,10613
7847,537,Random House,2005-10-01,1375
7848,537,Random House,1994-09-13,2563
7849,537,Random House,1957-10-12,2546
7850,537,Random House,2003-10-03,2509
7851,537,Random House,2005-12-01,2491
7852,537,Random House,2005-12-13,2485
7853,537,Random House,1999-01-01,2484
7854,537,Random House,2001-11-01,2467
7855,537,Random House,1987-06-24,2449
7856,537,Random House,2006-10-10,1383
7857,537,Random House,1973-06-01,2444
7858,537,Random House,2001-01-01,2392
7859,537,Random House,2002-04-09,2391
7860,537,Random House,2006-05-24,2387
7861,537,Random House,2006-06-01,2381
7862,537,Random House,2005-10-24,2361
7863,537,Random House,1993-12-29,2348
7864,537,Random House,2006-04-01,2319
7865,537,Random House,1989-10-14,2251
7866,537,Random House,1989-10-14,2250
7867,537,Random House,1998-06-15,1388
7868,537,Random House,1989-10-14,2249
7869,537,Random House,1989-10-14,2248
7870,537,Random House,2003-03-01,2569
7871,537,Random House,2001-03-14,2224
7872,537,Random House,1995-05-28,2620
7873,537,Random House,2003-09-30,2689
7874,537,Random House,2005-10-04,2980
7875,537,Random House,2000-08-01,1537
7876,537,Random House,2006-07-18,2905
7877,537,Random House,1998-12-09,2904
7878,537,Random House,1998-12-09,2903
7879,537,Random House,2006-03-28,1231
7880,537,Random House,2006-04-04,1274
7881,537,Random House,2006-04-05,1316
7882,537,Random House,2003-04-29,1329
7883,537,Random House,2002-12-18,2885
7884,537,Random House,2001-10-09,2881
7885,537,Random House,1996-02-27,2880
7886,537,Random House,1993-08-01,2859
7887,537,Random House,2005-02-08,2854
7888,537,Random House,2005-12-03,2842
7889,537,Random House,2005-05-01,2821
7890,537,Random House,1982-06-12,2811
7891,537,Random House,2006-12-26,2800
7892,537,Random House,2006-06-01,2791
7893,537,Random House,2003-10-01,1374
7894,537,Random House,2004-08-31,2775
7895,537,Random House,1988-12-12,2766
7896,537,Random House,2000-10-01,2700
7897,537,Random House,2005-11-22,2682
7898,537,Random House,1986-08-20,2988
7899,537,Random House,2005-11-29,2222
7900,537,Random House,1995-01-11,2175
7901,537,Random House,2007-02-01,2012
7902,537,Random House,2006-10-15,1985
7903,537,Random House,2001-09-11,1971
7904,537,Random House,2005-09-13,1946
7905,537,Random House,2006-05-02,1934
7906,537,Random House,2006-10-15,1932
7907,537,Random House,1993-01-01,1878
7908,537,Random House,2007-05-17,1875
7909,537,Random House,2006-02-07,1867
7910,537,Random House,2004-02-01,1812
7911,537,Random House,2005-04-12,1801
7912,537,Random House,2001-03-15,1747
7913,537,Random House,2005-10-01,1746
7914,537,Random House,2004-02-24,1725
7915,537,Random House,2005-08-09,1449
7916,537,Random House,2006-08-01,1716
7917,537,Random House,1995-06-16,1707
7918,537,Random House,1996-01-01,1685
7919,537,Random House,2005-06-01,1672
7920,537,Random House,2002-10-01,1637
7921,537,Random House,2003-10-17,1610
7922,537,Random House,2004-04-27,1584
7923,537,Random House,2006-10-10,1559
7924,537,Random House,2004-06-08,2026
7925,537,Random House,2005-01-05,2177
7926,537,Random House,2000-06-01,2047
7927,537,Random House,2006-09-30,2064
7928,537,Random House,1998-02-24,2171
7929,537,Random House,1989-12-09,2169
7930,537,Random House,1990-10-10,2168
7931,537,Random House,1997-11-11,2167
7932,537,Random House,1947-09-12,2166
7933,537,Random House,1959-08-12,2165
7934,537,Random House,2012-07-24,2164
7935,537,Random House,1996-11-26,2163
7936,537,Random House,2001-01-01,2155
7937,537,Random House,2008-01-29,2153
7938,537,Random House,2006-08-29,2130
7939,537,Random House,1994-03-06,2124
7940,537,Random House,1984-02-12,2116
7941,537,Random House,2005-04-26,2111
7942,537,Random House,2003-12-30,2109
7943,537,Random House,2006-05-02,2095
7944,537,Random House,2004-10-05,1389
7945,537,Random House,2005-05-01,1411
7946,537,Random House,2007-01-16,1430
7947,537,Random House,2002-12-19,1432
7948,537,Random House,2002-01-01,1442
7949,537,Random House,2004-06-08,2079
7950,537,Random House,1999-09-01,2076
7951,537,Random House,2006-06-01,2062
7952,537,Random House,1997-06-17,2993
7953,537,Random House,2005-03-01,2941
7954,537,Random House,1997-04-30,3025
7955,537,Random House,2004-11-01,3825
7956,537,Random House,1994-09-01,3824
7957,537,Random House,2005-11-08,293
7958,537,Random House,2005-11-15,300
7959,537,Random House,2004-05-01,315
7960,537,Random House,2003-05-01,3823
7961,537,Random House,1998-10-01,318
7962,537,Random House,2006-10-01,3820
7963,537,Random House,1985-09-04,3815
7964,537,Random House,2004-02-17,3732
7965,537,Random House,2005-06-06,3714
7966,537,Random House,1989-11-01,3710
7967,537,Random House,2005-07-15,3694
7968,537,Random House,2005-06-15,3693
7969,537,Random House,2006-02-21,334
7970,537,Random House,2005-04-01,339
7971,537,Random House,1993-02-16,344
7972,537,Random House,1992-03-01,379
7973,537,Random House,2006-06-22,492
7974,537,Random House,2000-09-12,530
7975,537,Random House,2005-09-13,634
7976,537,Random House,2006-02-24,638
7977,537,Random House,2004-09-03,673
7978,537,Random House,2006-10-24,3867
7979,537,Random House,1980-10-29,3016
7980,537,Random House,2006-10-24,3869
7981,537,Random House,2006-10-31,3909
7982,537,Random House,2005-04-26,6
7983,537,Random House,2005-03-23,11
7984,537,Random House,1996-01-17,12
7985,537,Random House,2003-09-01,58
7986,537,Random House,2005-11-01,113
7987,537,Random House,1955-09-12,148
7988,537,Random House,2005-08-01,4216
7989,537,Random House,1995-01-01,195
7990,537,Random House,2006-09-12,217
7991,537,Random House,2003-09-01,4161
7992,537,Random House,2007-03-05,4151
7993,537,Random House,2004-11-01,4149
7994,537,Random House,2001-09-01,4138
7995,537,Random House,2006-09-05,4130
7996,537,Random House,2003-12-23,4118
7997,537,Random House,1999-03-28,4091
7998,537,Random House,2006-05-17,4035
7999,537,Random House,2004-02-24,3913
8000,537,Random House,2008-02-02,3912
8001,537,Random House,2006-06-01,244
8002,537,Random House,2002-09-17,246
8003,537,Random House,2004-01-21,251
8004,537,Random House,2005-05-31,272
8005,537,Random House,2002-05-28,3875
8006,537,Random House,2006-01-03,709
8007,537,Random House,2000-12-28,689
8008,537,Random House,1997-05-17,1482
8009,537,Random House,2006-10-01,3102
8010,537,Random House,2001-08-07,3661
8011,537,Random House,2002-09-10,3380
8012,537,Random House,2001-01-25,3376
8013,537,Random House,2000-03-15,3345
8014,537,Random House,1998-12-15,3328
8015,537,Random House,2006-04-01,3311
8016,537,Random House,2005-12-31,3296
8017,537,Random House,2004-09-01,1152
8018,537,Random House,2006-05-01,1205
8019,537,Random House,2005-04-05,3101
8020,537,Random House,2006-03-28,1226
8021,537,Random House,1977-07-07,3242
8022,537,Random House,1982-12-31,3220
8023,537,Random House,1996-08-27,3188
8024,537,Random House,1996-08-27,3186
8025,537,Random House,2006-09-05,3126
8026,537,Random House,2004-03-22,3111
8027,537,Random House,2005-09-23,3110
8028,537,Random House,2002-07-22,3109
8029,537,Random House,2004-07-01,3108
8030,537,Random House,2003-09-01,3106
8031,537,Random House,2005-05-03,1227
8032,537,Random House,2002-03-26,1136
8033,537,Random House,2006-08-01,3393
8034,537,Random House,1982-10-01,3406
8035,537,Random House,2003-09-01,3033
8036,537,Random House,2006-10-24,3658
8037,537,Random House,2009-10-06,781
8038,537,Random House,2000-01-04,3612
8039,537,Random House,1996-08-14,3051
8040,537,Random House,2003-11-06,3568
8041,537,Random House,1988-03-12,3546
8042,537,Random House,2002-10-03,3514
8043,537,Random House,2002-10-01,3488
8044,537,Random House,1989-07-01,3485
8045,537,Random House,2008-03-14,852
8046,537,Random House,2006-09-04,857
8047,537,Random House,2001-05-10,967
8048,537,Random House,2006-02-28,982
8049,537,Random House,2005-01-11,984
8050,537,Random House,2002-04-09,1039
8051,537,Random House,2000-07-01,1043
8052,537,Random House,2002-07-09,3480
8053,537,Random House,2004-09-01,1044
8054,537,Random House,2006-10-01,1066
8055,537,Random House,2003-04-08,3440
8056,537,Random House,2006-01-24,3416
8057,537,Random House,2007-01-23,3413
8058,537,Random House,2007-02-22,3104
8059,537,Random House,2006-08-01,3103
8060,538,Razorbill,2006-09-07,4733
8061,538,Razorbill,2005-09-08,6567
8062,539,Rba Libros,2006-04-30,10530
8063,540,Reclam,1972-01-01,5032
8064,540,Reclam,2000-07-01,8226
8065,540,Reclam,1998-01-31,8257
8066,541,Record,1995-04-15,6349
8067,542,Red Dress Ink,2004-08-25,8749
8068,542,Red Dress Ink,2002-10-25,10405
8069,542,Red Dress Ink,2004-01-23,6069
8070,542,Red Dress Ink,2004-09-24,345
8071,542,Red Dress Ink,2005-04-26,10373
8072,542,Red Dress Ink,2006-07-25,6944
8073,543,Red Fox,2004-04-01,1011
8074,543,Red Fox,2006-09-04,2236
8075,543,Red Fox,2005-06-30,8810
8076,544,Red Hen Pr,2000-09-01,8025
8077,545,Regnery History,2006-08-01,1823
8078,546,Rh Audio Price-Less,2003-04-01,5762
8079,547,Rick Steves,2005-04-29,3087
8080,547,Rick Steves,2006-03-31,1786
8081,548,Rivages,1999-06-01,1311
8082,549,Riverhead Books,2006-05-02,9223
8083,549,Riverhead Books,2006-11-01,9224
8084,549,Riverhead Books,2001-06-01,7609
8085,549,Riverhead Books,2004-01-14,7605
8086,549,Riverhead Books,2005-09-06,7493
8087,549,Riverhead Books,2005-02-01,9326
8088,549,Riverhead Books,1998-10-26,9588
8089,549,Riverhead Books,2003-06-03,4575
8090,549,Riverhead Books,1998-03-16,4421
8091,549,Riverhead Books,2000-04-01,4420
8092,549,Riverhead Books,2007-02-01,5410
8093,549,Riverhead Books,2006-03-28,3436
8094,549,Riverhead Books,1995-11-01,9900
8095,549,Riverhead Books,1999-02-01,8769
8096,549,Riverhead Books,1995-09-01,2814
8097,549,Riverhead Books,2002-04-02,1830
8098,549,Riverhead Books,2005-04-21,4202
8099,549,Riverhead Books,2003-01-07,6221
8100,549,Riverhead Books,2003-05-27,6157
8101,549,Riverhead Books,2005-10-01,2557
8102,549,Riverhead Books,1997-09-01,2100
8103,549,Riverhead Books,2004-08-03,1254
8104,549,Riverhead Books,2000-03-01,1240
8105,549,Riverhead Books,1995-09-01,5646
8106,549,Riverhead Books,2006-02-07,5433
8107,549,Riverhead Books,2003-10-07,1237
8108,549,Riverhead Books,1998-03-01,1239
8109,549,Riverhead Books,2006-05-02,2732
8110,550,Rizzoli,2005-09-27,8496
8111,550,Rizzoli,2002-02-01,3896
8112,550,Rizzoli,2008-11-04,3390
8113,550,Rizzoli,2004-11-13,2823
8114,551,Robert Laffont,2003-03-06,8638
8115,551,Robert Laffont,1998-12-14,1179
8116,551,Robert Laffont,2002-09-30,5153
8117,552,Robert Rose,2006-09-14,2362
8118,553,Roberts Rinehart,1994-07-01,2478
8119,554,Roc,1993-07-01,4275
8120,554,Roc,2006-01-01,4897
8121,554,Roc,1995-04-01,5237
8122,554,Roc,1993-11-01,5770
8123,554,Roc,1999-03-01,5772
8124,554,Roc,2007-08-07,7458
8125,554,Roc,1994-08-01,8938
8126,554,Roc,2007-06-14,9986
8127,554,Roc,1999-10-02,3936
8128,554,Roc,1993-11-01,3261
8129,555,Roca Editorial,2006-06-01,4435
8130,555,Roca Editorial,2005-04-01,1023
8131,556,Rough Guides,2006-04-01,263
8132,556,Rough Guides,2005-06-20,2806
8133,556,Rough Guides,2006-10-01,4262
8134,556,Rough Guides,2005-10-01,4261
8135,556,Rough Guides,2006-09-01,9139
8136,557,Routledge,2002-06-13,4712
8137,557,Routledge,2002-11-08,4679
8138,557,Routledge,2002-08-11,3915
8139,557,Routledge,1982-09-16,3704
8140,557,Routledge,2002-11-22,3474
8141,557,Routledge,2006-09-15,3469
8142,557,Routledge,2001-09-01,3301
8143,557,Routledge,2003-08-28,2724
8144,557,Routledge,2002-08-11,2511
8145,557,Routledge,2001-10-14,2367
8146,557,Routledge,2006-03-09,1784
8147,557,Routledge,1995-11-03,1632
8148,557,Routledge,1999-07-01,1625
8149,557,Routledge,2005-10-01,1293
8150,557,Routledge,1995-07-01,2778
8151,557,Routledge,2000-10-04,4875
8152,557,Routledge,2005-05-03,5052
8153,557,Routledge,2000-02-05,5053
8154,557,Routledge,1989-10-05,10003
8155,557,Routledge,2005-01-15,9804
8156,557,Routledge,2006-08-05,9442
8157,557,Routledge,2001-12-23,9332
8158,557,Routledge,2003-06-19,8708
8159,557,Routledge,2000-03-25,8397
8160,557,Routledge,1998-07-09,8301
8161,557,Routledge,2001-11-11,8293
8162,557,Routledge,2004-07-01,8279
8163,557,Routledge,2006-03-29,7963
8164,557,Routledge,1998-05-21,7504
8165,557,Routledge,1974-12-31,7339
8166,557,Routledge,1994-09-14,7093
8167,557,Routledge,1997-06-07,6897
8168,557,Routledge,2001-11-11,6870
8169,557,Routledge,2003-04-24,6795
8170,557,Routledge,1989-12-15,5118
8171,557,Routledge,2003-05-22,831
8172,557,Routledge,2003-09-18,744
8173,557,Routledge,2002-12-21,731
8174,557,Routledge,2006-03-29,56
8175,557,Routledge,1996-08-27,497
8176,558,Rowman & Littlefield,2000-12-20,104
8177,558,Rowman & Littlefield,2004-02-23,3472
8178,558,Rowman & Littlefield,1989-04-01,6508
8179,558,Rowman & Littlefield,2005-12-30,7734
8180,559,Rowohlt,1994-08-01,8529
8181,559,Rowohlt,2000-01-01,5419
8182,559,Rowohlt,1987-01-02,3010
8183,559,Rowohlt,1998-08-01,2750
8184,559,Rowohlt,1998-11-02,2610
8185,559,Rowohlt,1997-06-01,2609
8186,559,Rowohlt,1985-12-05,2608
8187,560,Rp Minis,2000-09-04,10990
8188,561,Rupa & Co,2010-01-01,782
8189,562,Ryland Peters & Small,2001-03-01,348
8190,563,Sagebrush,1999-11-01,10425
8191,564,Salamandra,2005-09-01,3998
8192,564,Salamandra,2003-12-30,4032
8193,564,Salamandra,2006-02-28,4413
8194,564,Salamandra,2001-10-03,9268
8195,565,Salani,2000-05-01,7820
8196,566,Saltriver,2006-02-17,4244
8197,567,Samuel French,2011-01-05,11107
8198,567,Samuel French,2010-11-12,4539
8199,568,San Val,1998-01-28,9970
8200,569,Saunders,2004-11-12,2376
8201,570,Sceptre,2003-03-03,6666
8202,570,Sceptre,2005-02-21,1902
8203,571,Schirmer/Mosel,2014-08-20,2831
8204,571,Schirmer/Mosel,2006-09-01,787
8205,572,Schocken,1995-11-14,6105
8206,572,Schocken,1989-08-05,8480
8207,572,Schocken,2006-12-26,4904
8208,572,Schocken,1987-01-01,4902
8209,572,Schocken,2009-01-21,4898
8210,572,Schocken,2006-05-30,3539
8211,572,Schocken,1996-10-22,3031
8212,572,Schocken,1995-11-14,3026
8213,572,Schocken,1995-04-25,6979
8214,572,Schocken,1988-05-05,2712
8215,572,Schocken,2006-09-05,1939
8216,572,Schocken,1969-01-13,824
8217,572,Schocken,1996-07-02,6106
8218,573,Scholastic,2006-09-16,1
8219,573,Scholastic,2005-10-01,6389
8220,573,Scholastic,1949-01-01,5727
8221,573,Scholastic,1993-11-01,5690
8222,573,Scholastic,1998-08-01,5539
8223,573,Scholastic,1999-10-01,5534
8224,573,Scholastic,2006-08-13,9041
8225,573,Scholastic,2003-09-01,9167
8226,573,Scholastic,2004-01-01,9168
8227,573,Scholastic,1996-11-01,5388
8228,573,Scholastic,2003-10-01,9472
8229,573,Scholastic,2000-03-01,5904
8230,573,Scholastic,2005-10-01,9542
8231,573,Scholastic,2007-02-01,9550
8232,573,Scholastic,2000-09-02,9702
8233,573,Scholastic,2003-04-01,9744
8234,573,Scholastic,1996-12-31,9805
8235,573,Scholastic,1971-01-01,4868
8236,573,Scholastic,1989-04-01,9901
8237,573,Scholastic,1987-07-01,4861
8238,573,Scholastic,2001-07-20,10496
8239,573,Scholastic,2004-10-01,11040
8240,573,Scholastic,1991-01-01,9549
8241,573,Scholastic,2004-07-01,11071
8242,573,Scholastic,1999-06-01,6173
8243,573,Scholastic,1999-06-01,6250
8244,573,Scholastic,2006-05-01,6390
8245,573,Scholastic,2005-06-01,6391
8246,573,Scholastic,2005-04-01,6392
8247,573,Scholastic,1991-06-01,6395
8248,573,Scholastic,2001-09-01,6398
8249,573,Scholastic,2006-11-15,6405
8250,573,Scholastic,2005-05-03,6460
8251,573,Scholastic,1998-09-01,6471
8252,573,Scholastic,2001-11-16,6477
8253,573,Scholastic,2006-01-01,6193
8254,573,Scholastic,2004-09-17,6484
8255,573,Scholastic,2007-01-01,6675
8256,573,Scholastic,2006-03-01,6750
8257,573,Scholastic,1982-12-01,6838
8258,573,Scholastic,2003-07-01,6386
8259,573,Scholastic,2004-08-01,6997
8260,573,Scholastic,2005-08-19,7265
8261,573,Scholastic,2006-10-01,7315
8262,573,Scholastic,2005-05-01,8208
8263,573,Scholastic,1987-06-01,8956
8264,573,Scholastic,2006-01-01,6674
8265,573,Scholastic,2001-09-14,11089
8266,573,Scholastic,1999-06-01,9680
8267,573,Scholastic,1999-06-02,4417
8268,573,Scholastic,2007-03-01,4786
8269,573,Scholastic,2004-09-01,2
8270,573,Scholastic,2003-11-01,3
8271,573,Scholastic,2004-09-13,5
8272,573,Scholastic,2005-09-12,7
8273,573,Scholastic,2001-01-01,572
8274,573,Scholastic,1989-01-01,591
8275,573,Scholastic,2006-09-01,947
8276,573,Scholastic,2006-02-01,948
8277,573,Scholastic,2005-12-01,949
8278,573,Scholastic,1995-10-01,1260
8279,573,Scholastic,2004-05-01,4
8280,573,Scholastic,2004-08-01,1562
8281,573,Scholastic,2004-10-01,1425
8282,573,Scholastic,2004-02-01,3379
8283,573,Scholastic,2006-07-01,2838
8284,573,Scholastic,2006-03-01,2801
8285,573,Scholastic,2002-05-01,2738
8286,573,Scholastic,2003-07-01,4045
8287,573,Scholastic,2005-10-01,2112
8288,573,Scholastic,1997-09-01,1977
8289,573,Scholastic,2004-05-01,1957
8290,573,Scholastic,1989-10-01,2518
8291,574,Scholastic Paperbacks,1997-07-01,5688
8292,574,Scholastic Paperbacks,2001-12-01,6463
8293,574,Scholastic Paperbacks,2006-10-01,9733
8294,574,Scholastic Paperbacks,2002-08-01,6401
8295,574,Scholastic Paperbacks,1991-08-01,6399
8296,574,Scholastic Paperbacks,2000-09-01,6394
8297,574,Scholastic Paperbacks,1991-10-01,6393
8298,574,Scholastic Paperbacks,2003-06-01,6387
8299,574,Scholastic Paperbacks,2007-02-27,6413
8300,574,Scholastic Paperbacks,2006-05-01,9739
8301,574,Scholastic Paperbacks,2003-02-01,5658
8302,574,Scholastic Paperbacks,1963-11-01,5619
8303,574,Scholastic Paperbacks,1998-09-01,5392
8304,574,Scholastic Paperbacks,2006-01-01,9746
8305,574,Scholastic Paperbacks,2004-12-01,9749
8306,574,Scholastic Paperbacks,2007-05-01,9750
8307,574,Scholastic Paperbacks,2001-09-01,9198
8308,574,Scholastic Paperbacks,2007-07-01,9751
8309,574,Scholastic Paperbacks,2002-03-01,10227
8310,574,Scholastic Paperbacks,2006-01-01,9736
8311,574,Scholastic Paperbacks,2001-04-01,6464
8312,574,Scholastic Paperbacks,2006-06-01,7429
8313,574,Scholastic Paperbacks,2007-07-01,6467
8314,574,Scholastic Paperbacks,1999-05-01,10401
8315,574,Scholastic Paperbacks,2003-10-01,7266
8316,574,Scholastic Paperbacks,1998-02-01,6998
8317,574,Scholastic Paperbacks,2003-03-01,6996
8318,574,Scholastic Paperbacks,2001-03-01,6679
8319,574,Scholastic Paperbacks,2002-01-01,6678
8320,574,Scholastic Paperbacks,2001-03-01,6677
8321,574,Scholastic Paperbacks,2001-03-01,6676
8322,574,Scholastic Paperbacks,2007-07-01,6468
8323,574,Scholastic Paperbacks,2005-06-01,7316
8324,574,Scholastic Paperbacks,1991-01-01,7553
8325,574,Scholastic Paperbacks,2006-01-01,8204
8326,574,Scholastic Paperbacks,2005-11-01,8206
8327,574,Scholastic Paperbacks,2006-02-01,8207
8328,574,Scholastic Paperbacks,2004-10-01,5389
8329,574,Scholastic Paperbacks,2005-04-26,8979
8330,574,Scholastic Paperbacks,2004-10-01,9105
8331,574,Scholastic Paperbacks,2003-06-01,9166
8332,574,Scholastic Paperbacks,2006-01-01,9177
8333,574,Scholastic Paperbacks,2002-12-01,6465
8334,574,Scholastic Paperbacks,2001-01-01,10558
8335,574,Scholastic Paperbacks,2005-12-01,8603
8336,574,Scholastic Paperbacks,2005-03-01,5386
8337,574,Scholastic Paperbacks,1991-10-01,5387
8338,574,Scholastic Paperbacks,1991-07-01,5391
8339,574,Scholastic Paperbacks,2000-01-01,594
8340,574,Scholastic Paperbacks,2004-03-01,761
8341,574,Scholastic Paperbacks,2003-03-01,1086
8342,574,Scholastic Paperbacks,2004-11-01,1956
8343,574,Scholastic Paperbacks,2006-08-01,2411
8344,574,Scholastic Paperbacks,2004-09-01,2451
8345,574,Scholastic Paperbacks,2001-06-01,2459
8346,574,Scholastic Paperbacks,1987-04-30,3066
8347,574,Scholastic Paperbacks,1991-01-01,5390
8348,574,Scholastic Paperbacks,2003-07-01,3234
8349,574,Scholastic Paperbacks,2005-05-31,3067
8350,574,Scholastic Paperbacks,2003-08-01,5268
8351,574,Scholastic Paperbacks,2002-10-01,5138
8352,574,Scholastic Paperbacks,2005-07-01,4973
8353,574,Scholastic Paperbacks,2001-10-01,5345
8354,574,Scholastic Paperbacks,1999-03-01,3958
8355,574,Scholastic Paperbacks,2002-09-01,3911
8356,574,Scholastic Paperbacks,2001-09-01,3816
8357,574,Scholastic Paperbacks,2001-09-01,3594
8358,574,Scholastic Paperbacks,2004-06-01,4053
8359,575,School Specialty Publishing,2001-01-01,10962
8360,576,Scribner,2001-05-08,1143
8361,576,Scribner,1995-05-03,1334
8362,576,Scribner,1998-04-15,1333
8363,576,Scribner,2002-07-25,1324
8364,576,Scribner,2003-07-22,1322
8365,576,Scribner,1998-08-03,1318
8366,576,Scribner,2001-08-02,1145
8367,576,Scribner,2001-10-02,1144
8368,576,Scribner,2001-12-31,1035
8369,576,Scribner,2005-12-02,518
8370,576,Scribner,1997-10-10,713
8371,576,Scribner,2002-09-10,710
8372,576,Scribner,1997-06-09,693
8373,576,Scribner,1997-07-02,692
8374,576,Scribner,2004-07-02,226
8375,576,Scribner,2006-06-13,225
8376,576,Scribner,2004-04-06,171
8377,576,Scribner,1998-07-09,167
8378,576,Scribner,2005-09-27,102
8379,576,Scribner,2001-11-13,969
8380,576,Scribner,2003-11-01,1509
8381,576,Scribner,2005-06-01,6325
8382,576,Scribner,1998-07-15,1520
8383,576,Scribner,2006-10-10,5609
8384,576,Scribner,1998-04-24,5608
8385,576,Scribner,1998-06-19,8808
8386,576,Scribner,2005-09-20,8812
8387,576,Scribner,1995-02-05,9075
8388,576,Scribner,2001-08-02,9153
8389,576,Scribner,1995-12-06,9428
8390,576,Scribner,1987-03-01,9434
8391,576,Scribner,1984-10-01,9488
8392,576,Scribner,2003-02-11,5437
8393,576,Scribner,2002-10-29,5264
8394,576,Scribner,1999-12-17,9620
8395,576,Scribner,2008-03-01,5940
8396,576,Scribner,2004-02-03,9635
8397,576,Scribner,2006-11-14,10234
8398,576,Scribner,1997-06-11,10279
8399,576,Scribner,2005-05-03,10716
8400,576,Scribner,2000-01-12,5691
8401,576,Scribner,2002-09-24,5868
8402,576,Scribner,1996-11-05,8566
8403,576,Scribner,2000-10-17,8565
8404,576,Scribner,2006-09-05,6495
8405,576,Scribner,2002-05-01,6496
8406,576,Scribner,2001-03-06,6830
8407,576,Scribner,1995-06-01,7165
8408,576,Scribner,2000-02-10,7280
8409,576,Scribner,1997-06-17,7281
8410,576,Scribner,1995-03-17,7282
8411,576,Scribner,1995-02-10,7394
8412,576,Scribner,2005-06-05,10718
8413,576,Scribner,2007-05-15,7476
8414,576,Scribner,2006-12-01,7703
8415,576,Scribner,2006-10-17,8008
8416,576,Scribner,2001-04-21,8091
8417,576,Scribner,2006-09-19,1399
8418,576,Scribner,2002-03-12,8392
8419,576,Scribner,1993-12-01,8482
8420,576,Scribner,2005-09-06,8517
8421,576,Scribner,1987-01-15,8537
8422,576,Scribner,1981-05-31,7577
8423,576,Scribner,2006-12-12,10784
8424,576,Scribner,1999-07-30,9621
8425,576,Scribner,2001-07-10,10873
8426,576,Scribner,1999-07-06,1715
8427,576,Scribner,1995-10-01,1729
8428,576,Scribner,2003-11-25,1744
8429,576,Scribner,2003-11-11,1845
8430,576,Scribner,2001-04-26,1914
8431,576,Scribner,2006-01-17,2061
8432,576,Scribner,2006-10-24,2844
8433,576,Scribner,1998-04-15,2907
8434,576,Scribner,1998-05-12,2910
8435,576,Scribner,2006-01-10,3217
8436,576,Scribner,2002-02-05,3218
8437,576,Scribner,2005-11-01,3326
8438,576,Scribner,1997-10-14,3400
8439,576,Scribner,2006-10-10,3408
8440,576,Scribner,1999-09-08,3409
8441,576,Scribner,2003-09-30,1478
8442,576,Scribner,1995-04-14,4685
8443,576,Scribner,1998-05-29,3599
8444,576,Scribner,1997-05-13,5198
8445,576,Scribner,2004-06-02,5169
8446,576,Scribner,2006-06-20,5168
8447,576,Scribner,2000-05-22,4900
